image_id,breed,split,width,height,area,normalized_aspect_ratio,center_x,center_y,xmin,ymin,xmax,ymax,size_category,diagonal,image_width,image_height
Ivory_Gull_0026_49466,ivory_gull,test,190,124,23560,0.6526,0.47,0.4805,140,98,330,222,medium,226.88,500,333
Ivory_Gull_0096_49487,ivory_gull,train,295,268,79060,0.9085,0.431,0.4458,68,51,363,319,large,398.56,500,415
Ivory_Gull_0109_49382,ivory_gull,train,375,210,78750,0.56,0.511,0.4414,68,42,443,252,large,429.8,500,333
Ivory_Gull_0023_49385,ivory_gull,test,291,251,73041,0.8625,0.4953,0.5,14,76,305,327,large,384.29,322,403
Ivory_Gull_0020_49978,ivory_gull,train,339,278,94242,0.8201,0.403,0.5775,32,77,371,355,large,438.41,500,374
Ivory_Gull_0071_49402,ivory_gull,test,279,303,84537,0.9208,0.4115,0.479,14,88,293,391,large,411.89,373,500
Ivory_Gull_0067_49659,ivory_gull,train,356,243,86508,0.6826,0.626,0.4812,135,45,491,288,large,431.03,500,346
Ivory_Gull_0064_49406,ivory_gull,test,149,115,17135,0.7718,0.465,0.5327,158,138,307,253,small,188.22,500,367
Ring_Billed_Gull_0013_50180,ring_billed_gull,test,311,206,64066,0.6624,0.349,0.5449,19,85,330,291,large,373.04,500,345
Ring_Billed_Gull_0079_51206,ring_billed_gull,test,330,224,73920,0.6788,0.462,0.4217,66,28,396,252,large,398.84,500,332
Ring_Billed_Gull_0039_50191,ring_billed_gull,test,251,137,34387,0.5458,0.301,0.7432,25,179,276,316,large,285.95,500,333
Ring_Billed_Gull_0020_50204,ring_billed_gull,val,295,296,87320,0.9966,0.581,0.5893,143,73,438,369,large,417.9,500,375
Ring_Billed_Gull_0074_52258,ring_billed_gull,train,257,163,41891,0.6342,0.351,0.497,47,84,304,247,large,304.33,500,333
Ring_Billed_Gull_0114_50214,ring_billed_gull,val,167,308,51436,0.5422,0.507,0.47,170,34,337,342,large,350.36,500,400
Ring_Billed_Gull_0045_50215,ring_billed_gull,test,287,380,109060,0.7553,0.441,0.48,77,50,364,430,large,476.2,500,500
Ring_Billed_Gull_0100_52779,ring_billed_gull,val,296,414,122544,0.715,0.553,0.504,45,45,341,459,large,508.93,349,500
Ring_Billed_Gull_0129_51246,ring_billed_gull,train,470,109,51230,0.2319,0.504,0.3533,17,78,487,187,large,482.47,500,375
Ring_Billed_Gull_0063_51256,ring_billed_gull,train,260,246,63960,0.9462,0.594,0.4962,167,72,427,318,large,357.93,500,393
Ring_Billed_Gull_0044_50239,ring_billed_gull,test,368,245,90160,0.6658,0.516,0.3799,74,4,442,249,large,442.1,500,333
Ring_Billed_Gull_0027_51266,ring_billed_gull,train,395,329,129955,0.8329,0.453,0.4537,29,12,424,341,large,514.07,500,389
Ring_Billed_Gull_0034_51270,ring_billed_gull,test,158,251,39658,0.6295,0.478,0.4834,160,35,318,286,large,296.59,500,332
Ring_Billed_Gull_0038_51275,ring_billed_gull,test,161,103,16583,0.6398,0.531,0.5195,185,122,346,225,small,191.13,500,334
Ring_Billed_Gull_0033_51288,ring_billed_gull,val,387,257,99459,0.6641,0.549,0.5373,81,73,468,330,large,464.56,500,375
Ring_Billed_Gull_0085_51292,ring_billed_gull,test,375,308,115500,0.8213,0.621,0.4895,123,9,498,317,large,485.27,500,333
Ring_Billed_Gull_0021_51300,ring_billed_gull,test,280,418,117040,0.6699,0.4985,0.522,26,52,306,470,large,503.11,333,500
Ring_Billed_Gull_0009_51301,ring_billed_gull,test,309,265,81885,0.8576,0.555,0.5463,123,74,432,339,large,407.07,500,378
Ring_Billed_Gull_0093_51303,ring_billed_gull,test,192,165,31680,0.8594,0.312,0.4003,60,56,252,221,medium,253.16,500,346
Ring_Billed_Gull_0107_51306,ring_billed_gull,test,343,244,83692,0.7114,0.613,0.5973,135,102,478,346,large,420.93,500,375
Ring_Billed_Gull_0125_51307,ring_billed_gull,train,239,287,68593,0.8328,0.427,0.536,94,35,333,322,large,373.48,500,333
Ring_Billed_Gull_0057_51315,ring_billed_gull,test,197,188,37036,0.9543,0.291,0.4282,47,64,244,252,large,272.31,500,369
Ring_Billed_Gull_0070_51316,ring_billed_gull,train,302,205,61910,0.6788,0.568,0.5093,133,62,435,267,large,365.01,500,323
Ring_Billed_Gull_0118_51322,ring_billed_gull,val,207,214,44298,0.9673,0.4182,0.578,55,182,262,396,large,297.73,379,500
Ring_Billed_Gull_0089_51348,ring_billed_gull,test,210,165,34650,0.7857,0.4427,0.493,61,164,271,329,medium,267.07,375,500
Ring_Billed_Gull_0052_51357,ring_billed_gull,train,337,237,79869,0.7033,0.405,0.5621,34,58,371,295,large,411.99,500,314
Ring_Billed_Gull_0117_51363,ring_billed_gull,train,452,171,77292,0.3783,0.496,0.4751,22,48,474,219,large,483.26,500,281
Ring_Billed_Gull_0131_51370,ring_billed_gull,train,300,204,61200,0.68,0.532,0.4986,116,80,416,284,large,362.79,500,365
Ring_Billed_Gull_0101_51375,ring_billed_gull,train,347,252,87444,0.7262,0.555,0.5113,104,32,451,284,large,428.85,500,309
Ring_Billed_Gull_0115_51891,ring_billed_gull,test,310,316,97960,0.981,0.648,0.5109,169,53,479,369,large,442.67,500,413
Ring_Billed_Gull_0095_50362,ring_billed_gull,train,394,282,111108,0.7157,0.418,0.5307,12,58,406,340,large,484.52,500,375
Ring_Billed_Gull_0128_51403,ring_billed_gull,test,457,318,145326,0.6958,0.475,0.5165,9,13,466,331,large,556.75,500,333
Ring_Billed_Gull_0083_51407,ring_billed_gull,test,301,192,57792,0.6379,0.587,0.4667,143,100,444,292,large,357.02,500,420
Ring_Billed_Gull_0098_51410,ring_billed_gull,train,302,204,61608,0.6755,0.494,0.4715,96,55,398,259,large,364.44,500,333
Ring_Billed_Gull_0017_51412,ring_billed_gull,train,224,402,90048,0.5572,0.5345,0.488,66,43,290,445,large,460.2,333,500
Ring_Billed_Gull_0054_51414,ring_billed_gull,train,469,321,150549,0.6844,0.525,0.5533,28,47,497,368,large,568.33,500,375
Ring_Billed_Gull_0001_51416,ring_billed_gull,train,361,319,115159,0.8837,0.557,0.5053,98,30,459,349,large,481.75,500,375
Ring_Billed_Gull_0007_51430,ring_billed_gull,test,229,292,66868,0.7842,0.405,0.5025,88,54,317,346,large,371.09,500,398
Ring_Billed_Gull_0051_51440,ring_billed_gull,test,389,286,111254,0.7352,0.453,0.4865,32,19,421,305,large,482.82,500,333
Ring_Billed_Gull_0028_51454,ring_billed_gull,train,332,321,106572,0.9669,0.546,0.4562,107,22,439,343,large,461.81,500,400
Ring_Billed_Gull_0036_51461,ring_billed_gull,test,214,347,74258,0.6167,0.4971,0.437,67,45,281,392,large,407.68,350,500
Ring_Billed_Gull_0016_50392,ring_billed_gull,test,273,253,69069,0.9267,0.4138,0.593,41,170,314,423,large,372.21,429,500
Ring_Billed_Gull_0003_51480,ring_billed_gull,train,382,304,116128,0.7958,0.61,0.5361,114,71,496,375,large,488.2,500,416
Ring_Billed_Gull_0127_51485,ring_billed_gull,train,450,313,140850,0.6956,0.468,0.5045,9,12,459,325,large,548.15,500,334
Ring_Billed_Gull_0078_51494,ring_billed_gull,test,378,249,94122,0.6587,0.4,0.5648,11,63,389,312,large,452.64,500,332
Ring_Billed_Gull_0018_51505,ring_billed_gull,train,424,265,112360,0.625,0.426,0.4813,1,48,425,313,large,500.0,500,375
Ring_Billed_Gull_0105_51513,ring_billed_gull,test,205,174,35670,0.8488,0.607,0.3669,201,44,406,218,medium,268.89,500,357
Ring_Billed_Gull_0071_52845,ring_billed_gull,test,358,234,83772,0.6536,0.568,0.536,105,84,463,318,large,427.69,500,375
Ring_Billed_Gull_0092_51521,ring_billed_gull,train,284,198,56232,0.6972,0.534,0.4958,125,78,409,276,large,346.21,500,357
Ring_Billed_Gull_0056_51523,ring_billed_gull,test,397,266,105602,0.67,0.545,0.5387,74,69,471,335,large,477.88,500,375
Ring_Billed_Gull_0113_51525,ring_billed_gull,test,253,229,57937,0.9051,0.443,0.5792,95,72,348,301,large,341.25,500,322
Ring_Billed_Gull_0119_51551,ring_billed_gull,train,206,118,24308,0.5728,0.344,0.6339,69,154,275,272,medium,237.4,500,336
Ring_Billed_Gull_0132_51552,ring_billed_gull,test,343,247,84721,0.7201,0.371,0.5469,14,98,357,345,large,422.68,500,405
Ring_Billed_Gull_0059_51554,ring_billed_gull,train,137,227,31099,0.6035,0.487,0.4927,175,123,312,350,medium,265.14,500,480
Ring_Billed_Gull_0050_51567,ring_billed_gull,train,275,136,37400,0.4945,0.427,0.4535,76,83,351,219,large,306.79,500,333
Ring_Billed_Gull_0029_52613,ring_billed_gull,test,283,263,74429,0.9293,0.569,0.4985,143,35,426,298,large,386.34,500,334
Ring_Billed_Gull_0104_52614,ring_billed_gull,test,343,292,100156,0.8513,0.413,0.536,35,55,378,347,large,450.46,500,375
Ring_Billed_Gull_0108_51108,ring_billed_gull,train,348,356,123888,0.9775,0.412,0.5448,32,65,380,421,large,497.84,500,446
Ring_Billed_Gull_0055_51156,ring_billed_gull,val,343,265,90895,0.7726,0.444,0.515,7,125,350,390,large,433.44,402,500
Ring_Billed_Gull_0106_52729,ring_billed_gull,test,261,305,79605,0.8557,0.451,0.4973,95,34,356,339,large,401.43,500,375
Slaty_Backed_Gull_0017_796034,slaty_backed_gull,test,371,289,107219,0.779,0.629,0.5678,129,44,500,333,large,470.28,500,332
Slaty_Backed_Gull_0081_53264,slaty_backed_gull,train,240,132,31680,0.55,0.442,0.4461,101,83,341,215,medium,273.91,500,334
Slaty_Backed_Gull_0061_53309,slaty_backed_gull,test,392,313,122696,0.7985,0.412,0.509,10,13,402,326,large,501.63,500,333
Slaty_Backed_Gull_0072_53314,slaty_backed_gull,train,330,288,95040,0.8727,0.338,0.4341,4,1,334,289,large,438.0,500,334
Slaty_Backed_Gull_0049_53318,slaty_backed_gull,train,344,145,49880,0.4215,0.5866,0.4547,109,68,453,213,large,373.31,479,309
Slaty_Backed_Gull_0007_53334,slaty_backed_gull,test,360,234,84240,0.65,0.43,0.5147,35,76,395,310,large,429.37,500,375
Slaty_Backed_Gull_0027_53080,slaty_backed_gull,test,441,332,146412,0.7528,0.459,0.5635,9,47,450,379,large,552.0,500,378
Slaty_Backed_Gull_0030_796003,slaty_backed_gull,train,204,291,59364,0.701,0.448,0.4385,122,15,326,306,large,355.38,500,366
Slaty_Backed_Gull_0015_796004,slaty_backed_gull,test,315,100,31500,0.3175,0.449,0.502,67,77,382,177,large,330.49,500,253
Slaty_Backed_Gull_0076_796005,slaty_backed_gull,val,323,261,84303,0.808,0.471,0.6686,74,153,397,414,large,415.27,500,424
Slaty_Backed_Gull_0021_796008,slaty_backed_gull,train,365,312,113880,0.8548,0.559,0.5344,97,46,462,358,large,480.18,500,378
Slaty_Backed_Gull_0043_796009,slaty_backed_gull,val,393,306,120258,0.7786,0.585,0.5315,96,41,489,347,large,498.08,500,365
Slaty_Backed_Gull_0020_796012,slaty_backed_gull,train,318,270,85860,0.8491,0.404,0.5653,43,77,361,347,large,417.16,500,375
Slaty_Backed_Gull_0056_796013,slaty_backed_gull,train,418,299,124982,0.7153,0.418,0.5728,0,55,418,354,large,513.93,500,357
Slaty_Backed_Gull_0006_796014,slaty_backed_gull,val,132,126,16632,0.9545,0.4653,0.5069,1,10,133,136,large,182.48,144,144
Slaty_Backed_Gull_0066_796016,slaty_backed_gull,test,219,160,35040,0.7306,0.4835,0.4835,22,8,241,168,large,271.22,272,182
Slaty_Backed_Gull_0077_796017,slaty_backed_gull,val,306,297,90882,0.9706,0.5125,0.4808,52,14,358,311,large,426.43,400,338
Slaty_Backed_Gull_0079_796020,slaty_backed_gull,test,220,208,45760,0.9455,0.636,0.487,208,84,428,292,large,302.76,500,386
Slaty_Backed_Gull_0022_796022,slaty_backed_gull,test,149,129,19221,0.8658,0.4475,0.4825,15,18,164,147,large,197.08,200,171
Slaty_Backed_Gull_0033_796023,slaty_backed_gull,train,252,240,60480,0.9524,0.5037,0.5019,11,10,263,250,large,348.0,272,259
Slaty_Backed_Gull_0058_796024,slaty_backed_gull,train,415,295,122425,0.7108,0.4811,0.5,9,18,424,313,large,509.17,450,331
Slaty_Backed_Gull_0045_796025,slaty_backed_gull,train,385,246,94710,0.639,0.427,0.512,21,47,406,293,large,456.88,500,332
Slaty_Backed_Gull_0035_796026,slaty_backed_gull,test,414,247,102258,0.5966,0.53,0.4656,58,32,472,279,large,482.08,500,334
Slaty_Backed_Gull_0075_796027,slaty_backed_gull,test,188,250,47000,0.752,0.505,0.5223,108,62,296,312,large,312.8,400,358
Slaty_Backed_Gull_0024_796028,slaty_backed_gull,test,310,226,70060,0.729,0.38,0.4965,35,28,345,254,large,383.64,500,284
Slaty_Backed_Gull_0031_796029,slaty_backed_gull,train,296,261,77256,0.8818,0.526,0.5357,115,57,411,318,large,394.64,500,350
Slaty_Backed_Gull_0023_796030,slaty_backed_gull,test,324,212,68688,0.6543,0.462,0.4892,69,75,393,287,large,387.2,500,370
Slaty_Backed_Gull_0051_796031,slaty_backed_gull,train,303,239,72417,0.7888,0.4757,0.4782,15,34,318,273,large,385.91,350,321
Slaty_Backed_Gull_0003_796032,slaty_backed_gull,test,197,149,29353,0.7563,0.4983,0.5116,51,58,248,207,large,247.0,300,259
Slaty_Backed_Gull_0046_796035,slaty_backed_gull,train,157,221,34697,0.7104,0.5389,0.4967,53,42,210,263,large,271.09,244,307
Slaty_Backed_Gull_0071_796037,slaty_backed_gull,val,400,339,135600,0.8475,0.544,0.5277,72,21,472,360,large,524.33,500,361
Slaty_Backed_Gull_0078_796042,slaty_backed_gull,test,142,145,20590,0.9793,0.226,0.4076,42,51,184,196,medium,202.95,500,303
Slaty_Backed_Gull_0038_796044,slaty_backed_gull,train,315,396,124740,0.7955,0.4708,0.56,44,82,359,478,large,506.0,428,500
Slaty_Backed_Gull_0050_796045,slaty_backed_gull,test,293,357,104601,0.8207,0.589,0.5223,148,32,441,389,large,461.84,500,403
Slaty_Backed_Gull_0032_796046,slaty_backed_gull,train,302,241,72782,0.798,0.5044,0.5016,76,33,378,274,large,386.37,450,306
Slaty_Backed_Gull_0025_796047,slaty_backed_gull,train,218,262,57116,0.8321,0.5261,0.5093,32,34,250,296,large,340.83,268,324
Slaty_Backed_Gull_0063_796050,slaty_backed_gull,test,247,143,35321,0.5789,0.473,0.4025,113,73,360,216,medium,285.41,500,359
Slaty_Backed_Gull_0053_796051,slaty_backed_gull,train,286,217,62062,0.7587,0.5825,0.545,90,55,376,272,large,359.01,400,300
Slaty_Backed_Gull_0060_796052,slaty_backed_gull,val,426,304,129504,0.7136,0.536,0.5092,55,14,481,318,large,523.35,500,326
Slaty_Backed_Gull_0036_796053,slaty_backed_gull,test,285,342,97470,0.8333,0.417,0.5204,66,20,351,362,large,445.18,500,367
Slaty_Backed_Gull_0008_53145,slaty_backed_gull,test,365,299,109135,0.8192,0.571,0.5027,103,39,468,338,large,471.83,500,375
Slaty_Backed_Gull_0085_53158,slaty_backed_gull,test,416,290,120640,0.6971,0.506,0.5405,45,35,461,325,large,507.11,500,333
Slaty_Backed_Gull_0087_786374,slaty_backed_gull,train,121,141,17061,0.8582,0.693,0.572,286,144,407,285,small,185.8,500,375
Slaty_Backed_Gull_0084_786383,slaty_backed_gull,train,372,146,54312,0.3925,0.602,0.5573,115,136,487,282,large,399.62,500,375
Slaty_Backed_Gull_0083_786386,slaty_backed_gull,test,177,157,27789,0.887,0.373,0.2807,98,61,275,218,medium,236.6,500,497
Slaty_Backed_Gull_0086_786387,slaty_backed_gull,train,305,190,57950,0.623,0.347,0.2835,21,15,326,205,large,359.34,500,388
Slaty_Backed_Gull_0068_53206,slaty_backed_gull,train,416,263,109408,0.6322,0.582,0.5973,83,65,499,328,large,492.16,500,329
Slaty_Backed_Gull_0002_53238,slaty_backed_gull,train,372,323,120156,0.8683,0.5491,0.591,88,134,460,457,large,492.66,499,500
Slaty_Backed_Gull_0029_45047,slaty_backed_gull,train,376,201,75576,0.5346,0.38,0.539,2,79,378,280,large,426.35,500,333
Slaty_Backed_Gull_0026_53245,slaty_backed_gull,train,343,256,87808,0.7464,0.487,0.5147,72,65,415,321,large,428.0,500,375
Western_Gull_0013_54794,western_gull,test,172,193,33196,0.8912,0.448,0.5453,138,108,310,301,medium,258.52,500,375
Western_Gull_0048_53776,western_gull,test,328,255,83640,0.7774,0.598,0.5316,135,49,463,304,large,415.46,500,332
Western_Gull_0078_53595,western_gull,test,282,262,73884,0.9291,0.642,0.5787,180,75,462,337,large,384.93,500,356
Western_Gull_0002_54825,western_gull,train,269,207,55683,0.7695,0.701,0.5178,216,42,485,249,large,339.43,500,281
Western_Gull_0051_54320,western_gull,train,348,266,92568,0.7644,0.492,0.6005,72,91,420,357,large,438.02,500,373
Western_Gull_0104_53816,western_gull,test,347,314,108958,0.9049,0.389,0.4975,21,42,368,356,large,467.98,500,400
Western_Gull_0089_55306,western_gull,train,338,258,87204,0.7633,0.372,0.5916,17,68,355,326,large,425.22,500,333
Western_Gull_0124_53838,western_gull,train,330,208,68640,0.6303,0.466,0.6185,68,97,398,305,large,390.08,500,325
Western_Gull_0042_53843,western_gull,train,310,230,71300,0.7419,0.406,0.5255,48,60,358,290,large,386.01,500,333
Western_Gull_0128_53852,western_gull,val,424,334,141616,0.7877,0.434,0.5493,5,39,429,373,large,539.75,500,375
Western_Gull_0131_53349,western_gull,train,409,450,184050,0.9089,0.543,0.5072,67,22,476,472,large,608.1,500,487
Western_Gull_0110_53861,western_gull,test,298,285,84930,0.9564,0.432,0.5661,67,46,365,331,large,412.35,500,333
Western_Gull_0012_53605,western_gull,test,435,186,80910,0.4276,0.559,0.3393,62,20,497,206,large,473.1,500,333
Western_Gull_0058_53882,western_gull,train,287,257,73759,0.8955,0.405,0.5018,59,13,346,270,large,385.25,500,282
Western_Gull_0143_54909,western_gull,test,137,155,21235,0.8839,0.577,0.3533,220,55,357,210,medium,206.87,500,375
Western_Gull_0093_54925,western_gull,train,272,263,71536,0.9669,0.396,0.5374,62,48,334,311,large,378.36,500,334
Western_Gull_0050_54425,western_gull,test,121,126,15246,0.9603,0.539,0.4693,209,113,330,239,small,174.69,500,375
Western_Gull_0098_53925,western_gull,train,470,304,142880,0.6468,0.47,0.4865,0,10,470,314,large,559.75,500,333
Western_Gull_0057_55312,western_gull,val,236,242,57112,0.9752,0.51,0.4805,137,39,373,281,large,338.02,500,333
Western_Gull_0091_55465,western_gull,test,338,258,87204,0.7633,0.564,0.5194,113,45,451,303,large,425.22,500,335
Western_Gull_0007_53431,western_gull,test,384,329,126336,0.8568,0.386,0.549,1,37,385,366,large,505.66,500,367
Western_Gull_0070_54978,western_gull,test,377,319,120263,0.8462,0.565,0.516,94,34,471,353,large,493.85,500,375
Western_Gull_0080_53445,western_gull,val,288,243,69984,0.8438,0.582,0.5751,147,70,435,313,large,376.82,500,333
Western_Gull_0027_53994,western_gull,test,413,309,127617,0.7482,0.471,0.5027,29,34,442,343,large,515.8,500,375
Western_Gull_0097_54508,western_gull,train,261,264,68904,0.9886,0.505,0.5733,122,83,383,347,large,371.24,500,375
Western_Gull_0052_53485,western_gull,train,289,281,81209,0.9723,0.667,0.5644,189,48,478,329,large,403.09,500,334
Western_Gull_0025_55421,western_gull,train,422,303,127866,0.718,0.57,0.542,74,29,496,332,large,519.51,500,333
Western_Gull_0029_54143,western_gull,test,389,289,112421,0.7429,0.541,0.5511,76,39,465,328,large,484.6,500,333
Western_Gull_0006_53504,western_gull,train,353,272,96016,0.7705,0.399,0.5766,23,56,376,328,large,445.64,500,333
Western_Gull_0116_54037,western_gull,test,230,254,58420,0.9055,0.402,0.4655,86,28,316,282,large,342.66,500,333
Western_Gull_0062_53538,western_gull,train,358,380,136040,0.9421,0.5211,0.488,19,54,377,434,large,522.08,380,500
Western_Gull_0069_53553,western_gull,test,301,228,68628,0.7575,0.487,0.5227,93,82,394,310,large,377.6,500,375
Western_Gull_0041_53554,western_gull,test,322,139,44758,0.4317,0.606,0.5275,142,113,464,252,large,350.72,500,346
Western_Gull_0004_55605,western_gull,train,328,277,90856,0.8445,0.332,0.5299,2,39,330,316,large,429.32,500,335
Western_Gull_0030_54083,western_gull,train,296,296,87616,1.0,0.638,0.5075,171,21,467,317,large,418.61,500,333
Western_Gull_0036_54329,western_gull,train,201,196,39396,0.9751,0.295,0.6216,47,109,248,305,large,280.74,500,333
Western_Gull_0133_55639,western_gull,test,330,171,56430,0.5182,0.66,0.625,165,122,495,293,large,371.67,500,332
Western_Gull_0066_54105,western_gull,test,468,404,189072,0.8632,0.516,0.566,24,81,492,485,large,618.26,500,500
Western_Gull_0114_55644,western_gull,train,389,333,129537,0.856,0.541,0.573,76,61,465,394,large,512.06,500,397
Western_Gull_0090_53603,western_gull,train,302,250,75500,0.8278,0.346,0.5714,22,79,324,329,large,392.05,500,357
Western_Gull_0073_54118,western_gull,train,246,229,56334,0.9309,0.602,0.5,178,73,424,302,large,336.09,500,375
Western_Gull_0117_44697,western_gull,train,304,287,87248,0.9441,0.614,0.5693,155,70,459,357,large,418.07,500,375
Western_Gull_0094_55156,western_gull,val,338,222,75036,0.6568,0.59,0.5519,126,107,464,329,large,404.39,500,395
Western_Gull_0021_54649,western_gull,test,151,167,25217,0.9042,0.309,0.4566,79,69,230,236,medium,225.14,500,334
Western_Gull_0024_53631,western_gull,test,236,191,45076,0.8093,0.282,0.53,23,81,259,272,large,303.61,500,333
Western_Gull_0028_55680,western_gull,train,304,262,79648,0.8618,0.528,0.5653,112,81,416,343,large,401.32,500,375
Western_Gull_0035_55703,western_gull,test,442,298,131716,0.6742,0.544,0.5077,51,15,493,313,large,533.07,500,323
Western_Gull_0122_40866,western_gull,val,293,245,71785,0.8362,0.601,0.5464,154,60,447,305,large,381.93,500,334
Western_Gull_0099_53670,western_gull,test,228,282,64296,0.8085,0.462,0.5612,117,47,345,329,large,362.64,500,335
Western_Gull_0065_55728,western_gull,test,253,204,51612,0.8063,0.485,0.6075,116,141,369,345,large,325.0,500,400
Western_Gull_0087_54193,western_gull,test,202,241,48682,0.8382,0.5405,0.635,79,197,281,438,large,314.46,333,500
Western_Gull_0043_54706,western_gull,test,479,420,201180,0.8768,0.4859,0.46,2,20,481,440,large,637.06,497,500
Western_Gull_0071_54207,western_gull,test,401,317,127117,0.7905,0.405,0.521,2,15,403,332,large,511.17,500,333
Western_Gull_0045_54735,western_gull,test,229,216,49464,0.9432,0.391,0.5385,81,74,310,290,large,314.8,500,338
