image_id,breed,species,split,center_x,center_y,xmin,ymin,xmax,ymax,normalized_area
blue_grosbeak_0066_36632,blue_grosbeak,bird,train,0.421,0.551762,52,93,369,408,0.4398898678414097
blue_grosbeak_0061_36633,blue_grosbeak,bird,test,0.532,0.57375,182,105,350,354,0.20916
blue_grosbeak_0078_36655,blue_grosbeak,bird,test,0.526,0.494819,177,46,349,336,0.25844559585492227
blue_grosbeak_0073_37148,blue_grosbeak,bird,train,0.289,0.516,70,138,219,249,0.088208
blue_grosbeak_0074_37155,blue_grosbeak,bird,test,0.578,0.527221,217,103,361,265,0.13368481375358165
blue_grosbeak_0042_36742,blue_grosbeak,bird,test,0.566,0.538348,148,69,418,296,0.36159292035398233
blue_grosbeak_0025_36646,blue_grosbeak,bird,test,0.384524,0.499,85,110,238,389,0.20327142857142858
blue_grosbeak_0079_36656,blue_grosbeak,bird,train,0.53271,0.458,141,62,315,396,0.2715700934579439
blue_grosbeak_0109_36914,blue_grosbeak,bird,test,0.65,0.55875,193,105,457,342,0.31284
blue_grosbeak_0031_37173,blue_grosbeak,bird,train,0.56,0.617,146,237,302,380,0.11154
blue_grosbeak_0041_37174,blue_grosbeak,bird,test,0.443011,0.521092,90,121,322,299,0.2203687398276368
blue_grosbeak_0049_37180,blue_grosbeak,bird,test,0.405,0.553521,68,95,337,298,0.3076450704225352
blue_grosbeak_0103_36673,blue_grosbeak,bird,train,0.503,0.537079,56,100,447,378,0.4885303370786517
blue_grosbeak_0112_36679,blue_grosbeak,bird,test,0.386,0.501182,100,104,286,320,0.18995744680851065
blue_grosbeak_0024_36680,blue_grosbeak,bird,test,0.457,0.551378,96,102,361,338,0.313483709273183
blue_grosbeak_0029_37197,blue_grosbeak,bird,train,0.503,0.484472,133,52,370,260,0.3061863354037267
blue_grosbeak_0043_37200,blue_grosbeak,bird,train,0.423,0.54142,79,108,344,258,0.23520710059171598
blue_grosbeak_0071_36948,blue_grosbeak,bird,test,0.565598,0.533,123,111,265,422,0.2575043731778426
blue_grosbeak_0053_36709,blue_grosbeak,bird,train,0.299499,0.649,33,233,206,416,0.15869172932330827
blue_grosbeak_0107_36696,blue_grosbeak,bird,train,0.391,0.504505,35,36,356,300,0.508972972972973
blue_grosbeak_0075_36963,blue_grosbeak,bird,test,0.548,0.552553,196,108,352,260,0.1424144144144144
blue_grosbeak_0014_36708,blue_grosbeak,bird,test,0.518,0.505,89,66,429,338,0.4624
blue_grosbeak_0067_36965,blue_grosbeak,bird,train,0.455,0.617363,158,102,297,282,0.16090032154340836
blue_grosbeak_0020_36967,blue_grosbeak,bird,train,0.511574,0.475434,23,73,419,256,0.4848265895953757
blue_grosbeak_0092_36711,blue_grosbeak,bird,train,0.601,0.537538,194,116,407,242,0.1611891891891892
blue_grosbeak_0101_36719,blue_grosbeak,bird,train,0.437,0.566667,126,139,311,320,0.16535802469135802
blue_grosbeak_0033_36980,blue_grosbeak,bird,train,0.296,0.53003,42,45,254,308,0.33487087087087086
blue_grosbeak_0104_36984,blue_grosbeak,bird,test,0.551,0.542857,98,61,453,281,0.49587301587301585
blue_grosbeak_0015_36985,blue_grosbeak,bird,test,0.648,0.600601,260,88,388,312,0.1722042042042042
blue_grosbeak_0106_36986,blue_grosbeak,bird,test,0.569,0.578205,186,80,383,371,0.2939846153846154
blue_grosbeak_0085_36990,blue_grosbeak,bird,test,0.331845,0.585,30,127,193,458,0.32114880952380953
blue_grosbeak_0082_36991,blue_grosbeak,bird,test,0.466189,0.543,136,159,319,384,0.16875
blue_grosbeak_0009_36992,blue_grosbeak,bird,train,0.470779,0.548,91,122,344,426,0.33295238095238094
blue_grosbeak_0045_36672,blue_grosbeak,bird,train,0.434524,0.557,39,92,253,465,0.4751309523809524
blue_grosbeak_0094_36995,blue_grosbeak,bird,train,0.575,0.583333,128,92,447,391,0.4607777777777778
blue_grosbeak_0019_37205,blue_grosbeak,bird,test,0.736,0.439306,291,35,445,269,0.20830057803468208
blue_grosbeak_0004_14988,blue_grosbeak,bird,train,0.562945,0.557,151,100,323,457,0.29170546318289786
blue_grosbeak_0095_37007,blue_grosbeak,bird,test,0.552,0.498498,208,105,344,227,0.09965165165165166
blue_grosbeak_0027_36703,blue_grosbeak,bird,test,0.415,0.594667,86,81,329,365,0.368064
blue_grosbeak_0072_36774,blue_grosbeak,bird,train,0.684,0.526239,224,76,460,285,0.28760349854227407
blue_grosbeak_0081_37034,blue_grosbeak,bird,test,0.67,0.516713,185,66,485,305,0.39944289693593316
blue_grosbeak_0087_36780,blue_grosbeak,bird,test,0.392,0.578125,44,113,348,257,0.2736
blue_grosbeak_0048_36809,blue_grosbeak,bird,test,0.536,0.62,94,92,442,373,0.521536
blue_grosbeak_0036_37048,blue_grosbeak,bird,train,0.398,0.505,135,49,263,355,0.19584
blue_grosbeak_0037_36794,blue_grosbeak,bird,train,0.539419,0.518,132,112,388,406,0.312298755186722
blue_grosbeak_0051_37065,blue_grosbeak,bird,train,0.612,0.564565,240,122,372,254,0.10464864864864865
blue_grosbeak_0097_37067,blue_grosbeak,bird,test,0.456522,0.567,112,172,287,395,0.17860411899313502
blue_grosbeak_0023_37069,blue_grosbeak,bird,train,0.602,0.638667,134,120,468,359,0.42573866666666665
blue_grosbeak_0022_37082,blue_grosbeak,bird,test,0.399,0.638667,145,170,254,309,0.08080533333333334
blue_grosbeak_0099_36828,blue_grosbeak,bird,train,0.56,0.518667,134,98,426,291,0.30056533333333335
blue_grosbeak_0038_37095,blue_grosbeak,bird,train,0.435,0.576119,150,78,285,308,0.1853731343283582
blue_grosbeak_0111_36841,blue_grosbeak,bird,train,0.36809,0.564,17,152,276,412,0.338391959798995
blue_grosbeak_0086_36818,blue_grosbeak,bird,train,0.412,0.546547,128,74,284,290,0.20237837837837838
blue_grosbeak_0065_36847,blue_grosbeak,bird,train,0.542,0.520604,161,28,381,351,0.39043956043956046
blue_grosbeak_0002_36648,blue_grosbeak,bird,test,0.572,0.52,142,107,287,413,0.23664
blue_grosbeak_0093_37107,blue_grosbeak,bird,train,0.606,0.354667,244,46,362,220,0.109504
blue_grosbeak_0010_37108,blue_grosbeak,bird,train,0.641061,0.636194,160,107,299,234,0.18399274576836488
blue_grosbeak_0057_37116,blue_grosbeak,bird,test,0.536,0.511204,136,63,400,302,0.35347899159663865
blue_grosbeak_0016_36862,blue_grosbeak,bird,test,0.546,0.60961,215,134,331,272,0.09614414414414414
blue_grosbeak_0046_37119,blue_grosbeak,bird,test,0.507,0.545181,161,55,346,307,0.2808433734939759
evening_grosbeak_0120_37378,evening_grosbeak,bird,test,0.62875,0.677,126,234,377,443,0.262295
evening_grosbeak_0017_37379,evening_grosbeak,bird,test,0.506,0.474667,33,66,473,290,0.5256533333333333
evening_grosbeak_0057_37392,evening_grosbeak,bird,train,0.608,0.522455,148,19,460,330,0.5810299401197605
evening_grosbeak_0141_37398,evening_grosbeak,bird,test,0.734,0.565,237,169,497,283,0.1482
evening_grosbeak_0011_37913,evening_grosbeak,bird,train,0.453,0.54955,122,54,331,312,0.32385585585585586
evening_grosbeak_0024_37404,evening_grosbeak,bird,test,0.452,0.533033,9,39,443,316,0.7220300300300301
evening_grosbeak_0063_37409,evening_grosbeak,bird,test,0.355,0.424925,17,54,338,229,0.3373873873873874
evening_grosbeak_0028_37410,evening_grosbeak,bird,test,0.597,0.563014,117,111,480,300,0.37592876712328765
evening_grosbeak_0114_37416,evening_grosbeak,bird,test,0.582,0.506775,156,57,426,317,0.3804878048780488
evening_grosbeak_0044_37938,evening_grosbeak,bird,train,0.551051,0.511,42,147,325,364,0.3688348348348348
evening_grosbeak_0040_37429,evening_grosbeak,bird,test,0.503,0.56962,168,152,335,298,0.12345316455696202
evening_grosbeak_0001_37437,evening_grosbeak,bird,train,0.600711,0.468,106,112,401,356,0.34113744075829383
evening_grosbeak_0072_37301,evening_grosbeak,bird,train,0.465,0.536697,51,96,414,372,0.45957798165137614
evening_grosbeak_0051_37954,evening_grosbeak,bird,train,0.515,0.58427,144,148,371,268,0.15303370786516854
evening_grosbeak_0004_37960,evening_grosbeak,bird,test,0.611,0.544,148,91,463,317,0.37968
evening_grosbeak_0133_37976,evening_grosbeak,bird,train,0.53,0.575472,168,90,362,276,0.2269433962264151
evening_grosbeak_0036_37978,evening_grosbeak,bird,test,0.565,0.593664,66,70,499,361,0.6942314049586776
evening_grosbeak_0079_37979,evening_grosbeak,bird,train,0.384,0.570225,91,70,293,336,0.3018651685393258
evening_grosbeak_0085_37487,evening_grosbeak,bird,test,0.432,0.571014,68,52,364,342,0.4976231884057971
evening_grosbeak_0115_37490,evening_grosbeak,bird,train,0.53,0.373,148,71,382,302,0.216216
evening_grosbeak_0053_38005,evening_grosbeak,bird,test,0.425,0.627451,32,113,393,335,0.4489747899159664
evening_grosbeak_0007_37312,evening_grosbeak,bird,test,0.649,0.510479,192,71,457,270,0.31577844311377246
evening_grosbeak_0132_38025,evening_grosbeak,bird,train,0.425,0.565333,127,115,298,309,0.176928
evening_grosbeak_0061_38026,evening_grosbeak,bird,test,0.397,0.57958,77,62,320,324,0.3823783783783784
evening_grosbeak_0098_37532,evening_grosbeak,bird,test,0.744,0.451952,266,30,478,271,0.3068588588588589
evening_grosbeak_0086_38048,evening_grosbeak,bird,test,0.432,0.548961,69,39,363,331,0.5094836795252226
evening_grosbeak_0078_38051,evening_grosbeak,bird,test,0.664,0.582831,250,108,414,279,0.16893975903614458
evening_grosbeak_0112_37922,evening_grosbeak,bird,train,0.461078,0.542,35,99,273,443,0.490251497005988
evening_grosbeak_0093_37608,evening_grosbeak,bird,train,0.58125,0.528056,87,150,378,377,0.33094689378757514
evening_grosbeak_0102_37927,evening_grosbeak,bird,train,0.348,0.567834,39,108,309,411,0.35803063457330414
evening_grosbeak_0041_37928,evening_grosbeak,bird,train,0.588,0.637725,165,153,423,273,0.18538922155688622
evening_grosbeak_0107_37933,evening_grosbeak,bird,train,0.38,0.47625,109,78,271,303,0.18225
evening_grosbeak_0077_38160,evening_grosbeak,bird,test,0.467,0.45045,38,40,429,260,0.5166366366366366
evening_grosbeak_0104_37661,evening_grosbeak,bird,train,0.556,0.57,160,111,396,345,0.27612
evening_grosbeak_0069_37684,evening_grosbeak,bird,train,0.605,0.524691,159,47,446,293,0.4358148148148148
evening_grosbeak_0101_37697,evening_grosbeak,bird,train,0.415,0.691877,92,174,323,320,0.18894117647058822
evening_grosbeak_0003_37698,evening_grosbeak,bird,test,0.385,0.557,14,75,294,482,0.5698
evening_grosbeak_0033_37707,evening_grosbeak,bird,train,0.525,0.537815,170,80,355,304,0.23215686274509803
evening_grosbeak_0090_37225,evening_grosbeak,bird,test,0.634,0.473464,162,33,472,306,0.4727932960893855
evening_grosbeak_0038_37228,evening_grosbeak,bird,test,0.537594,0.471,86,40,343,431,0.5036942355889724
evening_grosbeak_0025_37230,evening_grosbeak,bird,test,0.44254,0.521,51,152,388,369,0.294875
evening_grosbeak_0015_37238,evening_grosbeak,bird,test,0.436,0.539039,82,102,354,257,0.2532132132132132
evening_grosbeak_0031_37239,evening_grosbeak,bird,test,0.341,0.604987,57,129,284,332,0.2418950131233596
evening_grosbeak_0022_37761,evening_grosbeak,bird,train,0.651,0.513415,166,45,485,376,0.5150682926829269
evening_grosbeak_0070_37767,evening_grosbeak,bird,train,0.485,0.454225,25,17,460,370,0.7209154929577465
evening_grosbeak_0016_37613,evening_grosbeak,bird,train,0.664,0.518207,210,76,454,294,0.29799439775910364
evening_grosbeak_0021_37789,evening_grosbeak,bird,test,0.45,0.50375,30,59,420,344,0.55575
evening_grosbeak_0046_37280,evening_grosbeak,bird,train,0.69,0.425595,192,31,498,255,0.408
evening_grosbeak_0065_37296,evening_grosbeak,bird,train,0.592,0.525,127,63,465,294,0.4592823529411765
evening_grosbeak_0118_37299,evening_grosbeak,bird,test,0.56125,0.528,55,65,394,463,0.67461
evening_grosbeak_0130_37813,evening_grosbeak,bird,train,0.414,0.525148,60,33,354,322,0.5027573964497042
evening_grosbeak_0075_37302,evening_grosbeak,bird,train,0.565,0.605952,128,151,437,358,0.3045857142857143
evening_grosbeak_0076_37818,evening_grosbeak,bird,test,0.556,0.508746,99,16,457,333,0.6617259475218659
evening_grosbeak_0027_37824,evening_grosbeak,bird,train,0.593,0.492492,111,40,482,288,0.5526006006006006
evening_grosbeak_0129_37831,evening_grosbeak,bird,test,0.494,0.631737,41,89,453,333,0.6019640718562874
evening_grosbeak_0005_37331,evening_grosbeak,bird,test,0.436937,0.545,41,145,250,400,0.3200900900900901
evening_grosbeak_0050_37336,evening_grosbeak,bird,test,0.771,0.494595,289,86,482,280,0.2023891891891892
evening_grosbeak_0034_37349,evening_grosbeak,bird,train,0.587,0.594851,140,104,447,335,0.3843739837398374
evening_grosbeak_0100_37863,evening_grosbeak,bird,train,0.524,0.496945,135,96,389,392,0.30624847250509163
evening_grosbeak_0122_37864,evening_grosbeak,bird,train,0.586375,0.392,86,9,396,383,0.5641849148418492
pine_grosbeak_0039_38400,pine_grosbeak,bird,test,0.476998,0.558,19,104,375,454,0.6033898305084746
pine_grosbeak_0094_38912,pine_grosbeak,bird,test,0.454,0.525862,170,97,284,269,0.11268965517241379
pine_grosbeak_0024_38403,pine_grosbeak,bird,test,0.393,0.508753,109,109,284,356,0.18916849015317286
pine_grosbeak_0077_38929,pine_grosbeak,bird,test,0.482,0.526087,108,34,374,329,0.4548985507246377
pine_grosbeak_0006_38421,pine_grosbeak,bird,train,0.606,0.505988,249,42,357,296,0.16426347305389222
pine_grosbeak_0056_38940,pine_grosbeak,bird,test,0.428,0.502817,73,83,355,274,0.3034478873239437
pine_grosbeak_0104_38362,pine_grosbeak,bird,train,0.392,0.532,36,71,356,328,0.43861333333333336
pine_grosbeak_0058_38431,pine_grosbeak,bird,train,0.578,0.528529,186,63,392,289,0.2796156156156156
pine_grosbeak_0042_38432,pine_grosbeak,bird,test,0.469,0.498667,152,75,317,299,0.19712
pine_grosbeak_0048_38434,pine_grosbeak,bird,train,0.522364,0.466,55,93,272,373,0.38824281150159745
pine_grosbeak_0003_38437,pine_grosbeak,bird,train,0.294,0.568,23,65,271,361,0.3915093333333333
pine_grosbeak_0096_38441,pine_grosbeak,bird,test,0.635,0.516517,166,16,469,328,0.5677837837837838
pine_grosbeak_0025_38443,pine_grosbeak,bird,train,0.447005,0.381336,86,83,302,248,0.18921616513410774
pine_grosbeak_0038_38956,pine_grosbeak,bird,train,0.568,0.542667,169,46,399,361,0.3864
pine_grosbeak_0109_38451,pine_grosbeak,bird,test,0.586158,0.477,109,47,306,430,0.42627683615819206
pine_grosbeak_0036_38968,pine_grosbeak,bird,train,0.601983,0.693,106,197,319,496,0.3608328611898017
pine_grosbeak_0071_38207,pine_grosbeak,bird,test,0.597,0.552058,119,88,478,368,0.48677966101694914
pine_grosbeak_0012_38466,pine_grosbeak,bird,train,0.560706,0.608,96,182,412,426,0.3404150110375276
pine_grosbeak_0068_38981,pine_grosbeak,bird,train,0.451,0.537433,59,81,392,321,0.427379679144385
pine_grosbeak_0002_38214,pine_grosbeak,bird,train,0.483,0.554645,122,89,361,317,0.2977704918032787
pine_grosbeak_0102_38216,pine_grosbeak,bird,train,0.32376,0.445,22,76,226,369,0.3121253263707572
pine_grosbeak_0032_38473,pine_grosbeak,bird,test,0.632,0.626,250,234,382,392,0.083424
pine_grosbeak_0050_38475,pine_grosbeak,bird,train,0.598,0.471963,111,38,487,265,0.5317881619937694
pine_grosbeak_0100_38988,pine_grosbeak,bird,train,0.447,0.501289,17,97,430,292,0.4151288659793814
pine_grosbeak_0097_38735,pine_grosbeak,bird,train,0.629129,0.637,87,204,332,433,0.336966966966967
pine_grosbeak_0043_38992,pine_grosbeak,bird,train,0.552696,0.516,46,49,405,467,0.7355980392156862
pine_grosbeak_0029_38995,pine_grosbeak,bird,test,0.477477,0.616,15,151,409,465,0.5572792792792792
pine_grosbeak_0111_38741,pine_grosbeak,bird,train,0.303,0.609069,23,127,280,370,0.30613235294117647
pine_grosbeak_0008_38486,pine_grosbeak,bird,test,0.378,0.489489,82,42,296,284,0.311039039039039
pine_grosbeak_0016_38743,pine_grosbeak,bird,test,0.422865,0.564,28,103,279,461,0.4950853994490358
pine_grosbeak_0106_38218,pine_grosbeak,bird,test,0.556745,0.529,160,88,360,441,0.302355460385439
pine_grosbeak_0078_38242,pine_grosbeak,bird,train,0.529,0.524024,119,17,410,332,0.5505405405405406
pine_grosbeak_0083_38508,pine_grosbeak,bird,test,0.653034,0.522,174,101,321,421,0.24823218997361476
pine_grosbeak_0044_38766,pine_grosbeak,bird,test,0.362,0.511745,49,75,313,230,0.2746308724832215
pine_grosbeak_0114_38259,pine_grosbeak,bird,train,0.39,0.556,40,43,350,374,0.5472533333333334
pine_grosbeak_0067_38524,pine_grosbeak,bird,test,0.224,0.684132,11,165,213,292,0.15361676646706587
pine_grosbeak_0055_38730,pine_grosbeak,bird,test,0.655,0.498534,267,52,388,288,0.16748387096774195
pine_grosbeak_0046_38275,pine_grosbeak,bird,test,0.535,0.497333,166,74,369,299,0.2436
pine_grosbeak_0108_38281,pine_grosbeak,bird,test,0.467,0.568733,102,110,365,312,0.2863935309973046
pine_grosbeak_0105_38210,pine_grosbeak,bird,train,0.499,0.398017,62,23,437,258,0.4992917847025496
pine_grosbeak_0052_38804,pine_grosbeak,bird,test,0.388,0.424855,127,60,261,234,0.13477456647398844
pine_grosbeak_0053_38805,pine_grosbeak,bird,test,0.605,0.483193,110,45,495,300,0.55
pine_grosbeak_0082_38552,pine_grosbeak,bird,train,0.652,0.495495,189,54,463,276,0.36533333333333334
pine_grosbeak_0091_38811,pine_grosbeak,bird,test,0.405,0.546547,25,79,380,285,0.4392192192192192
pine_grosbeak_0088_38830,pine_grosbeak,bird,train,0.286,0.592932,62,104,224,349,0.20780104712041886
pine_grosbeak_0059_38581,pine_grosbeak,bird,train,0.504237,0.55117,68,79,289,298,0.39976707304985626
pine_grosbeak_0035_38729,pine_grosbeak,bird,train,0.41,0.554054,43,54,367,315,0.5078918918918919
pine_grosbeak_0115_38330,pine_grosbeak,bird,train,0.478,0.514019,141,99,337,231,0.161196261682243
pine_grosbeak_0019_38845,pine_grosbeak,bird,train,0.445,0.490667,83,13,362,355,0.508896
pine_grosbeak_0034_38987,pine_grosbeak,bird,test,0.542763,0.61,60,197,435,413,0.35526315789473684
pine_grosbeak_0033_38945,pine_grosbeak,bird,train,0.422,0.461449,113,116,309,279,0.14928971962616822
pine_grosbeak_0107_38351,pine_grosbeak,bird,train,0.607,0.448,160,44,447,292,0.37960533333333335
pine_grosbeak_0009_38609,pine_grosbeak,bird,test,0.433,0.505841,73,32,360,401,0.49487383177570093
pine_grosbeak_0075_38619,pine_grosbeak,bird,test,0.531,0.528571,163,114,368,330,0.21085714285714285
pine_grosbeak_0018_38374,pine_grosbeak,bird,test,0.414414,0.545,18,65,258,480,0.5981981981981982
pine_grosbeak_0049_38380,pine_grosbeak,bird,train,0.373,0.530928,54,40,319,372,0.45350515463917523
pine_grosbeak_0021_38382,pine_grosbeak,bird,test,0.358,0.604054,14,79,344,368,0.5155135135135135
pine_grosbeak_0014_38398,pine_grosbeak,bird,test,0.66125,0.57,133,115,396,455,0.4471
pine_grosbeak_0054_38953,pine_grosbeak,bird,train,0.639,0.414414,216,76,423,200,0.15416216216216216
pine_grosbeak_0004_38396,pine_grosbeak,bird,test,0.591,0.596096,98,86,493,311,0.5337837837837838
rose_breasted_grosbeak_0029_39434,rose_breasted_grosbeak,bird,train,0.446,0.509333,16,34,430,348,0.693312
rose_breasted_grosbeak_0008_39481,rose_breasted_grosbeak,bird,test,0.439,0.561562,99,59,340,315,0.37054654654654656
rose_breasted_grosbeak_0045_39489,rose_breasted_grosbeak,bird,test,0.532,0.492021,116,89,416,281,0.30638297872340425
rose_breasted_grosbeak_0101_39495,rose_breasted_grosbeak,bird,test,0.498667,0.489,77,160,297,329,0.19829333333333332
rose_breasted_grosbeak_0108_39000,rose_breasted_grosbeak,bird,test,0.332,0.569069,73,72,259,307,0.2625225225225225
rose_breasted_grosbeak_0097_39514,rose_breasted_grosbeak,bird,train,0.44362,0.535124,97,72,202,187,0.14806140716580427
rose_breasted_grosbeak_0088_39035,rose_breasted_grosbeak,bird,train,0.416,0.531519,64,68,352,303,0.38785100286532953
rose_breasted_grosbeak_0014_39037,rose_breasted_grosbeak,bird,test,0.403,0.504,61,76,342,302,0.33869866666666665
